category,brand,name,price,avg_rating,num_ratings
Fragrance,FENTY SKIN body,Lil’ Mists Mini Body Mist Duo,$30.00,4.2,34.0
Fragrance,Marc Jacobs,Daisy Wild Eau So Intense Eau de Parfum,$37.00 - $165.00,4.5,824.0
Fragrance,Versace,Eros Flame Eau de Parfum,$109.00 - $139.00,4.4,430.0
Fragrance,Gucci,Guilty Essence Eau de Toilette,$112.00 - $189.00,4.5,491.0
Fragrance,Versace,Yellow Diamond Eau de Toilette,$38.00 - $128.00,4.6,437.0
Fragrance,Coach,Dreams Starlight Eau de Parfum,$35.00 - $124.00,4.6,514.0
Fragrance,Versace,Man Eau Fraiche Eau de Toilette,$94.00 - $160.00,4.7,662.0
Fragrance,Ralph Lauren,Polo 67 Eau de Parfum,$35.00 - $130.00,4.7,1662.0
Fragrance,Burberry,Her Eau de Toilette,$122.00 - $155.00,4.4,719.0
Fragrance,Coach,Love Eau de Parfum,$35.00 - $129.00,4.6,636.0
Fragrance,MUGLER,Alien Eau de Parfum,$37.00 - $185.00,4.7,3052.0
Fragrance,amika,Amika:Aura Hair And Body Mist,$28.00,4.8,121.0
Fragrance,Gucci,Guilty Love Edition Eau de Parfum for Women,$150.00 - $181.00,4.6,514.0
Fragrance,Moroccanoil,Hair & Body Fragrance Mist,$20.00 - $35.00,4.7,57.0
Fragrance,Bridgerton,Dearest Graceful Hydrangea Eau de Parfum,$19.50 - $45.00,4.4,78.0
Fragrance,Prada,Mini Paradoxe Discovery Set,$42.00,4.4,17.0
Fragrance,Jimmy Choo,I Want Choo Forever Eau de Parfum,$35.00 - $150.00,4.7,1809.0
Fragrance,CHANEL,CHANCE Eau de Parfum Spray,$154.00 - $185.00,4.4,73.0
Fragrance,Gucci,Flora Gorgeous Jasmine Eau de Parfum,$40.00 - $181.00,4.4,2100.0
Fragrance,Jimmy Choo,Man Eau de Toilette,$38.00 - $144.00,4.8,335.0
Fragrance,Gucci,Guilty Pour Homme Eau de Toilette,$112.00 - $137.00,4.6,1784.0
Fragrance,Yves Saint Laurent,Y Eau de Parfum Intense,$150.00 - $180.00,4.7,2896.0
Fragrance,Calvin Klein,Euphoria Magnetic Elixir Parfum Intense,$36.00 - $129.00,4.8,510.0
Fragrance,Philosophy,Fresh Cream Warm Cashmere Eau de Toilette,$28.00 - $58.00,4.6,18798.0
Fragrance,Yves Saint Laurent,Feminine Fragrance Must-Haves,$38.00,3.9,120.0
Fragrance,Dolce&Gabbana,Dolce Magnolia Eau de Parfum,$38.00 - $152.00,4.2,99.0
Fragrance,Versace,Dylan Blue Eau de Toilette,$94.00 - $120.00,4.6,244.0
Fragrance,Ralph Lauren,Romance Eau de Parfum,$35.00 - $160.00,4.7,4855.0
Fragrance,Burberry,Hero Eau de Toilette,$116.00 - $180.00,4.4,582.0
Fragrance,Bridgerton,Dearest Tempting Peach Eau de Parfum,$19.50 - $45.00,4.2,79.0
Fragrance,Dior,J'adore L'Or,$142.00 - $246.00,4.6,2030.0
Fragrance,Ariana Grande,r.e.m. Cherry Eclipse Eau de Parfum,$28.00 - $72.00,4.5,475.0
Fragrance,Moroccanoil,Lumière du Jour Eau de Parfum 2-Piece Gift Set,$105.00,4.7,6.0
Fragrance,CHANEL,BLEU DE CHANEL Eau de Toilette Spray,$115.00 - $180.00,4.8,49.0
Fragrance,Rabanne,Invictus Eau de Toilette,$35.00 - $130.00,4.7,930.0
Fragrance,Sam Edelman,Duet Eau de Parfum,$32.00 - $112.00,4.3,26.0
Fragrance,Versace,Pour Homme Eau de Toilette,$94.00 - $160.00,4.8,621.0
Fragrance,Vacation,"""VACATION"" by Vacation Eau de Toilette",$60.00,4.4,1895.0
Fragrance,Squishmallows Fragrances,Moonlit Mist,$25.00 - $58.00,4.1,152.0
Fragrance,ARMANI,Armani Code Parfum,$100.00 - $198.00,4.8,2661.0
Fragrance,NOYZ,Unmute Mylk de Parfum,$95.00,4.7,57.0
Fragrance,Jimmy Choo,Man Intense Eau de Toilette,$128.00,4.7,70.0
Fragrance,Prada,Luna Rossa Black Eau de Parfum,$150.00 - $155.00,4.3,1031.0
Fragrance,Bridgerton,Dearest Rebel Vanilla Eau de Parfum,$19.50 - $45.00,4.2,66.0
Fragrance,Philosophy,Amazing Grace Eau de Toilette,$28.00 - $88.00,4.6,18798.0
Fragrance,Kopari Beauty,Paradiso Sun Juice Body Mist Sunscreen SPF 30,$20.00,4.7,72.0
Fragrance,Dolce&Gabbana,Light Blue Eau De Parfum,$38.00 - $179.00,4.5,113.0
Fragrance,Coach,Man Blue Eau de Toilette,$37.00 - $116.00,4.8,166.0
Fragrance,Orebella,ETERNAL ROOTS Parfum,$35.00 - $100.00,4.6,288.0
