category,brand,name,price,avg_rating,num_ratings
Makeup,Tarte,Tartelette Tubing Lash Primer,$15.00 - $28.00,3.5,44.0
Makeup,bareMinerals,COMPLEXION RESCUE Natural Matte Tinted Moisturizer Mineral SPF 30,$39.50,4.2,1570.0
Makeup,Clinique,Dramatically Different Lipstick Shaping Lip Colour,$21.75,3.7,863.0
Makeup,MAC,Fix+ Stay Over Alcohol-Free 24HR Setting Spray,$18.00 - $38.00,4.4,728.0
Makeup,Charlotte Tilbury,Hollywood Contour Wand,$44.00,4.7,1018.0
Makeup,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid,$57.00,4.6,1375.0
Makeup,Lancôme,Lash Idôle Curl Goddess Curling & Volumizing Mascara,$16.00 - $30.00,4.4,1681.0
Makeup,Lancôme,Bi-Facil Double Action Eye Makeup Remover,$36.00 - $52.00,4.8,3441.0
Makeup,e.l.f. Cosmetics,Sheer For It Blush Lip + Cheek Tint,$6.00,4.5,6249.0
Makeup,Morphe,Definer Dual-Ended Brow Pencil & Spoolie,$11.00,4.3,205.0
Makeup,Rare Beauty,Selena's Most Loved,$34.00,4.7,457.0
Makeup,Kiss,DRIP Press On Nails,$15.99,4.6,2908.0
Makeup,Too Faced,Lip Injection Maximum Plump Extra Strength Lip Plumper Gloss,$33.00,3.8,1820.0
Makeup,Anastasia Beverly Hills,Velvety-Matte Precision Shaping Lip Liner,$22.00,4.7,1677.0
Makeup,NYX Professional Makeup,"Make 'EM Wonder, 24H Soft Matte Foundation",$16.00,4.5,2847.0
Makeup,Tarte,Maracuja Creaseless Concealer,$32.00,4.0,2693.0
Makeup,e.l.f. Cosmetics,Stay All Night Micro-Fine Setting Mist,$11.00,3.9,366.0
Makeup,e.l.f. Cosmetics,Halo Glow Silky Powder Highlighter,$9.00,4.6,317.0
Makeup,Anastasia Beverly Hills,Clear Brow Gel Flexible Medium-Hold Eyebrow Setter,$16.00 - $24.00,4.6,5389.0
Makeup,cocokind,Ceramide Lip Blur Balm Hydrating & Smoothing Lip Treatment,$11.99,4.6,829.0
